channel_id,channel_title,subscribers,thumbnail,category,subscribers_numeric
UCAbAsEZ-0LccTNbl8r-3EaQ,Scott Yu-Jan,754000,https://yt3.ggpht.com/CwOUgmgCnQ-JoUptvwZS_p9OFme34Bzpow54LffV_zVIo5wZBsUZ8I8CKVTH89E7oXt8eTyN7y0=s88-c-k-c0x00ffffff-no-rj,"Technology, Lifestyle (sociology), Hobby",754000
UC5mPJA4y5G8Z6aNkY6AxgAw,Van Neistat,653000,https://yt3.ggpht.com/ytc/AIdro_m8PwG6Vcbft5k9JPzSz_2fWAnPD6PONrAl9RV9w7Cx0Ag=s88-c-k-c0x00ffffff-no-rj,"Lifestyle (sociology), Hobby",653000
UCSC1HqVmTaE4Shn32ihbC7w,Bobby Duke Arts,4600000,https://yt3.ggpht.com/ytc/AIdro_ltCdGTgzIbBTE406cqx2Sa348ByRKf-iKeKr_G1z8xtg=s88-c-k-c0x00ffffff-no-rj,"Hobby, Lifestyle (sociology)",4600000
UCi7l9chXMljpUft67vw78qw,Sideways,970000,https://yt3.ggpht.com/ytc/AIdro_mmUFchpGjrBTDYZJai91RY96GzHJIWhTPbDcC12wWzow=s88-c-k-c0x00ffffff-no-rj,"Film, Entertainment, Performing arts, Lifestyle (sociology)",970000
UCUQo7nzH1sXVpzL92VesANw,DIY Perks,4860000,https://yt3.ggpht.com/ytc/AIdro_m8aksXNScLOKv-RBjATnijOQ9SyYcq5X0k14hSWvpENx4=s88-c-k-c0x00ffffff-no-rj,"Technology, Lifestyle (sociology), Hobby",4860000
UCpo_DqbwM6THTXGGY4AsXOQ,Complexly,255000,https://yt3.ggpht.com/ytc/AIdro_m81CRaZpN8VyW9fS64iQgapQcERZbBeljLELbENK7Hig=s88-c-k-c0x00ffffff-no-rj,"Entertainment, Film",255000
UCcXhhVwCT6_WqjkEniejRJQ,Wintergatan,2760000,https://yt3.ggpht.com/ZMcjW19cjU18wJY4szazKGKKzQbtUadZLJUxM7ql9A1TMrv1IvfWhM1PTge9la9E2OsKn8yB6A=s88-c-k-c0x00ffffff-no-rj,"Music, Lifestyle (sociology), Hobby",2760000
UCiNLr9wX35KksK77mrQgxiw,2swap,227000,https://yt3.ggpht.com/rVBD4hhq0_7eRPwkOkyCreFtoY2Sbx7wowBB02okCSkJoQ5LDlUv9x6uZKmqyIeIaGQNg93u=s88-c-k-c0x00ffffff-no-rj,"Knowledge, Video game culture",227000
UCq6VFHwMzcMXbuKyG7SQYIg,penguinz0,17300000,https://yt3.ggpht.com/ytc/AIdro_kOWn68FmChjExAEGw0vjLBpiP907ccNT5wASHcBjZeEuA=s88-c-k-c0x00ffffff-no-rj,"Action game, Video game culture, Action-adventure game, Role-playing video game",17300000
UCpLw_vyY6pDFIKhPGTSTLKw,tamago2474,517000,https://yt3.ggpht.com/08_o-zVrVBMWBhiZ551AQNDmxw5xO3C3h4LoTurAaJl_RKadx9U3ZtlRpr2Rfs4lJTiKD3O1Lw=s88-c-k-c0x00ffffff-no-rj,"Action-adventure game, Video game culture, Action game",517000
UCnkp4xDOwqqJD7sSM3xdUiQ,Adam Neely,1810000,https://yt3.ggpht.com/584RoBu_Mr3Ocp2I-GAomClNWH6ZeuVWeDpFAhFqziYIyTjMEoHHWzmyg8XtIN8v73eJa-19kTA=s88-c-k-c0x00ffffff-no-rj,"Jazz, Music",1810000
UCzpCc5n9hqiVC7HhPwcIKEg,Good Mythical MORE,4380000,https://yt3.ggpht.com/-T3U2X6lJWPR82URupIllBmRv_oHDYvlK6ku1qD5bztsTgC7NyUgEcHOIUqTiA8WWrPfTZiQ=s88-c-k-c0x00ffffff-no-rj,"Film, Entertainment, Lifestyle (sociology), Food",4380000
UCnCp8LqX5vg9gZf-oKDucIQ,Built Different Designs,8790,https://yt3.ggpht.com/K1p_togKgm5LF0TlxXfClK2kSD-NGcSGUL42LoHlucJ0N_ECA7CC3MttGaY7vbFaHzxs34ahVD0=s88-c-k-c0x00ffffff-no-rj,"Technology, Hobby, Lifestyle (sociology)",8790
UCD1Em4q90ZUK2R5HKesszJg,Clash of Clans,21600000,https://yt3.ggpht.com/y6-04__BPPI4DOXXBbGweG9tMOz5GfOgWDeIHSTzo8lQYRllA-X6I-Dx1x1xDpW2wiDnZfNtPQ=s88-c-k-c0x00ffffff-no-rj,"Action game, Strategy video game, Video game culture",21600000
UCafxR2HWJRmMfSdyZXvZMTw,LOOK MUM NO COMPUTER,694000,https://yt3.ggpht.com/ytc/AIdro_lzTG3DdA7TUZXZutl_oe4SScMKBiqXsBbTHeAt9-r1maA=s88-c-k-c0x00ffffff-no-rj,"Technology, Music, Electronic music, Lifestyle (sociology)",694000
UCamLstJyCa-t5gfZegxsFMw,Colin and Samir,1600000,https://yt3.ggpht.com/ytc/AIdro_k-3YijnZNqr_9SNBOzN2sFB3xJ6SrHy9q3LJ0b1HApVHI=s88-c-k-c0x00ffffff-no-rj,"Technology, Lifestyle (sociology), Knowledge",1600000
UC6nSFpj9HTCZ5t-N3Rm3-HA,Vsauce,24500000,https://yt3.ggpht.com/ytc/AIdro_mpYedipdXUXCKkwjQEeFrepFlDHZ0LiczqWeKyG0YmJvA=s88-c-k-c0x00ffffff-no-rj,"Hobby, Lifestyle (sociology), Knowledge",24500000
UCSUf5_EPEfl4zlBKZHkZdmw,Danny Gonzalez,7120000,https://yt3.ggpht.com/ytc/AIdro_kqdMbZ32UBjXkldPXNZTXuhQWMMWCPS_2YueoeiOlktQ0=s88-c-k-c0x00ffffff-no-rj,"Film, Lifestyle (sociology), Entertainment",7120000
UCrv269YwJzuZL3dH5PCgxUw,CodeParade,502000,https://yt3.ggpht.com/ytc/AIdro_lUHZo6xn80BzbeDfyGhYdVCEQwPNtsHDGJ4irZmEwfsQ=s88-c-k-c0x00ffffff-no-rj,"Technology, Knowledge, Video game culture, Lifestyle (sociology)",502000
UCSwe6GQYEyG7Oxnb2nqawFg,Bricks And Disorder,317000,https://yt3.ggpht.com/nl52QsSrHu4xJHZdVQvalgsY_dMb7-b0_eTBz0KLWh09K99nR8iNZ1NMAnDt51PHH5FAtE-WpQ=s88-c-k-c0x00ffffff-no-rj,"Lifestyle (sociology), Hobby",317000
UCLXo7UDZvByw2ixzpQCufnA,Vox,12700000,https://yt3.ggpht.com/iak9xjDjDoQHn9UNWSvkobPuxAzK1ApefjPH7HGObwo71AbaiEqdafMjmUJCgOoBFWNKPS2t2eI=s88-c-k-c0x00ffffff-no-rj,"Politics, Society, Health",12700000
UChnxLLvzviaR5NeKOevB8iQ,Red Means Recording,476000,https://yt3.ggpht.com/m6PvmXUN7A8aHBos8apEabfesDLai_EZ-rQ29ngGeHmavD63p1caGwrMSBshibFASKM0905uhg=s88-c-k-c0x00ffffff-no-rj,"Electronic music, Music, Technology, Lifestyle (sociology)",476000
UCsrxrOtjmWnH5FJhJnkTRBg,cubicmetre,229000,https://yt3.ggpht.com/ytc/AIdro_lxWn6nZGmTGs8OLUcajg6-UEWyVPErz4GNZi8PL_85rIU=s88-c-k-c0x00ffffff-no-rj,"Action-adventure game, Video game culture, Role-playing video game",229000
UCO2x-p9gg9TLKneXlibGR7w,Snazzy Labs,1220000,https://yt3.ggpht.com/Xac1_R9QNeQlxqqgNSNmPz5vCyOLqDqqODIY8ee_pPpQ58WBlkMtAMP7Qs07VT2O5L7ducPgJJQ=s88-c-k-c0x00ffffff-no-rj,"Technology, Lifestyle (sociology)",1220000
UCvZe6ZCbF9xgbbbdkiodPKQ,Baumgartner Restoration,1890000,https://yt3.ggpht.com/ytc/AIdro_kURERXGW-CCCJMZvxZqvuqfifpqQgltNzRJOE-_4r5Pw=s88-c-k-c0x00ffffff-no-rj,"Lifestyle (sociology), Hobby",1890000
UCVc6AHfGw9b2zOE_ZGfmsnw,Make Anything,797000,https://yt3.ggpht.com/1HYV9Llf-Lt4Naj38mepREpy2FO_UL50Z1ffxk2cvVC_Z6FEAl8OObPlabyV6P8RYkz2hm0iEQ=s88-c-k-c0x00ffffff-no-rj,"Hobby, Lifestyle (sociology)",797000
UCKovh4isiRw0my16sLx8U8Q,shonkywonkydonkey,167000,https://yt3.ggpht.com/ytc/AIdro_n-yZlX2516EXyFNx7ztwTO0aYUu8i0jJH7Cyik4eCPBg=s88-c-k-c0x00ffffff-no-rj,"Independent music, Music, Pop music, Electronic music, Rock music",167000
UCLuHOqDilyLQT4NPXQuVN4Q,Ben Levin,178000,https://yt3.ggpht.com/ytc/AIdro_lc7U4w_k7p21jb_RZ9EUrWeUl5OyOttvJcn-pHmUnUQEo=s88-c-k-c0x00ffffff-no-rj,"Independent music, Music, Pop music",178000
UCdcemy56JtVTrsFIOoqvV8g,ANDREW HUANG,2370000,https://yt3.ggpht.com/8VhsecmeTYTcNrXSHEYA4H5BU5GgDnekDyOMg9-nYjXWz8bh2WqErb2B6zJfR4s_epNpQMV1vw=s88-c-k-c0x00ffffff-no-rj,"Lifestyle (sociology), Electronic music, Music, Technology",2370000
UCWbnwdWGSqc8CVqReOL1ehA,Josh Rundle,65000,https://yt3.ggpht.com/ytc/AIdro_lMMfZkUhLWdObxxR1gUEyGm9iQ4wY1O_lv1ANvXc2b_ws=s88-c-k-c0x00ffffff-no-rj,"Hobby, Lifestyle (sociology)",65000
UCC-J-BgwL7FPeEfwwGGrgQw,C5,9620,https://yt3.ggpht.com/ytc/AIdro_kI4o9cFu211fr_97PicHV--tFAvojqVv3-n3nsE-HMeYU=s88-c-k-c0x00ffffff-no-rj,"Casual game, Action-adventure game, Video game culture, Role-playing video game, Puzzle video game",9620
UCIgkNLUjfOwy7Z4Ucg0tJyg,Scott Is Struggling,140000,https://yt3.ggpht.com/8JqtSqpKqDUeJJvi0vfGfgDPqzr2_XG4lrLsCxIlxhtxLCkp21mlKAKAXhS2qERaxhpUPdPrwQ=s88-c-k-c0x00ffffff-no-rj,"Film, Entertainment, Lifestyle (sociology)",140000
UCDF3Sd2LNAsa-nKD17Jq3mw,Bambu Lab,163000,https://yt3.ggpht.com/ujBmh8leUcsT7x8odYfbDO72qDDDyr58N9avAlD71pCsgvr7c-3C_1RQ0BJPQepNAq_UQwv-bA=s88-c-k-c0x00ffffff-no-rj,"Hobby, Lifestyle (sociology), Technology",163000
UCr3cBLTYmIK9kY0F_OdFWFQ,Casually Explained,4160000,https://yt3.ggpht.com/ytc/AIdro_lAO_lHZfWaYLuWbSBxQzUkPLQ-2xRvPdSC8KpvfUWzfX4=s88-c-k-c0x00ffffff-no-rj,Knowledge,4160000
UCSMOQeBJ2RAnuFungnQOxLg,Blender,1210000,https://yt3.ggpht.com/ytc/AIdro_nqhez5E1j4YzrCvzTAAB6z_KDFFZznqWv0x-vfY2gsXdY=s88-c-k-c0x00ffffff-no-rj,"Technology, Knowledge, Lifestyle (sociology), Entertainment, Film",1210000
UCcZUc0Wbt4EPVktbB8FrugQ,ScrapMan,992000,https://yt3.ggpht.com/ytc/AIdro_nOCbBdlIeOq_v7Xa4IkV8is0VBLZZ5cjyBxi7_QVdiwXY=s88-c-k-c0x00ffffff-no-rj,"Role-playing video game, Action-adventure game, Video game culture, Action game, Strategy video game",992000
UCWwgaK7x0_FR1goeSRazfsQ,Samsung,7470000,https://yt3.ggpht.com/Ul4xFDiUAHZT1h8P7dDrNpW5RrVqff3b0-yKgZxSgn6QLXzkOJSmJnYsZS7l2L5LcfXXN7o-kw=s88-c-k-c0x00ffffff-no-rj,"Technology, Lifestyle (sociology)",7470000
UCG2JqxPd0Yd_XPK9shr-J_w,Daxflame,763000,https://yt3.ggpht.com/ytc/AIdro_khkLAvIxdvBsdnW_NSDCAHIonxoCxt0Swdko2xdWN_tw=s88-c-k-c0x00ffffff-no-rj,"Entertainment, Lifestyle (sociology), Film",763000
UC_p_9arduPuxM8DHTGIuSOg,Jonas Tyroller,221000,https://yt3.ggpht.com/ArVRss5F07bPUCl-3_cIAlw8r81Z3W0cZXb_yn9gQpB59ziqh3VWpAHLHgnk85zfbMmbVPrczQ=s88-c-k-c0x00ffffff-no-rj,"Action-adventure game, Strategy video game, Video game culture, Action game, Puzzle video game, Role-playing video game, Casual game",221000
UChFur_NwVSbUozOcF_F2kMg,Mumbo Jumbo,9630000,https://yt3.ggpht.com/qHT5HkU41rVnh6gSAwiSl6VJIqfsAx51oU90StdMV2ubvZguZk3PbZ6s4n4lO1nK74cipocsiA=s88-c-k-c0x00ffffff-no-rj,"Role-playing video game, Video game culture, Action-adventure game",9630000
UCDBrVr0ttWpoRY-_yZajp2Q,alyankovic,3010000,https://yt3.ggpht.com/ytc/AIdro_k3BmL4rKMAc80Rr2CQeRgxIqiqXWwKCS2aHxFiNWJZ9Kw=s88-c-k-c0x00ffffff-no-rj,"Television program, Entertainment, Music, Pop music",3010000
UCHk0IYEDJxQGQ-nbd3yP_KA,Joel Creates,664000,https://yt3.ggpht.com/ytc/AIdro_lH0s2txI3FbhYJy3e3l_Wg_qQmWGL7m5ihFjGP7otryJ8=s88-c-k-c0x00ffffff-no-rj,"Technology, Lifestyle (sociology), Hobby",664000
UCU88WY0qX2bzDjjOLOj-Gng,Procreate,601000,https://yt3.ggpht.com/ytc/AIdro_nodCAR388ZAG2uYqxYZTuQ21H_tceLJIrfdGjWOq06g-U=s88-c-k-c0x00ffffff-no-rj,"Lifestyle (sociology), Hobby, Technology",601000
UCUzFmnqOSyrL6E3GVodS7WA,Evan and Katelyn Extras,430000,https://yt3.ggpht.com/QttHaJ5jUAVop7dBIhGLxYTJ-25KcLvMPoYfGucgj8Hkx37aFlIv390jnZBBR-aWq0p98eaVfQ=s88-c-k-c0x00ffffff-no-rj,"Hobby, Lifestyle (sociology), Entertainment",430000
UCu8YylsPiu9XfaQC74Hr_Gw,Berm Peak,2720000,https://yt3.ggpht.com/ytc/AIdro_mrHkhLZ5pw7mkKLrU5J8soNckXiQDjGKHerncaztbhA4I=s88-c-k-c0x00ffffff-no-rj,"Sport, Vehicle, Lifestyle (sociology), Hobby",2720000
UCOT2iLov0V7Re7ku_3UBtcQ,Hank Green,2650000,https://yt3.ggpht.com/BnlIAtp0b4_Q2WhiY7bbw6amE08F1ZxAej3Gm8ZDTgZFzphBdJH7LFfNfrUpNRxFrOZ34pTK=s88-c-k-c0x00ffffff-no-rj,"Society, Entertainment",2650000
UC194cPvPaGJjhJBEGwG6vxg,OK Go,1190000,https://yt3.ggpht.com/e9anBZ_7WkCj1F2KDGiqN3pwWIt5VCgR58knJmrgtd0XojiV2hgkzvqQ1M3sSwj5JQXOOymM_g=s88-c-k-c0x00ffffff-no-rj,"Independent music, Pop music, Entertainment, Music",1190000
UCdbetV_5wxUnBTdb_d51qoA,Synthet,1150000,https://yt3.ggpht.com/N0OCRELfV76NTA3LcN8JCWDtt5TLZpzy7ECNkr5g75eq79uXqZ_tR-k43vKC21irAFnTyzyOow=s88-c-k-c0x00ffffff-no-rj,"Electronic music, Music, Video game culture",1150000
UCy1f4m64dwCwk8CBZ_vHfPg,CGMatter,300000,https://yt3.ggpht.com/s31CFJP_fA5FCgMNKw1xAnwb4kqcipd5Wu58H7xRQAkSjarqG_C-UWpOZFMLSdf7oISO8Opm9A=s88-c-k-c0x00ffffff-no-rj,"Film, Lifestyle (sociology), Entertainment, Technology",300000
UCakAg8hC_RFJm4RI3DlD7SA,brian david gilbert,1150000,https://yt3.ggpht.com/ytc/AIdro_ltwqD-nYswhqo-hZ4LaP3ZKmVV2vmr-Y5Mv7-UhWp4diw=s88-c-k-c0x00ffffff-no-rj,"Film, Lifestyle (sociology), Music, Entertainment",1150000
UCGGTAB19HlHEWPwwmxHsEKA,GingerPale,1990000,https://yt3.ggpht.com/ll7jGEeEKOrG5UsfA6jD8VvpbZwpYK8ciS1JRYG0pO6Ay09rjz4THGVN78JFoS5SlSdgYtYlgPo=s88-c-k-c0x00ffffff-no-rj,"Video game culture, Entertainment, Film",1990000
UCiczXOhGpvoQGhOL16EZiTg,CNC Kitchen,683000,https://yt3.ggpht.com/356qAi2EL_vfUQsQNFlYWP_x2TK_Ng3MOfhhO_nPAHd91JguvNA61dZUf1LTxTuDOclgxaVD-w=s88-c-k-c0x00ffffff-no-rj,"Hobby, Lifestyle (sociology), Technology",683000
UCbfYPyITQ-7l4upoX8nvctg,Two Minute Papers,1730000,https://yt3.ggpht.com/ytc/AIdro_ljAkSpv16cJNUsE_rI1X-Kz9s78w1WNojUga-aZ1uVzEQ=s88-c-k-c0x00ffffff-no-rj,"Knowledge, Technology, Lifestyle (sociology)",1730000
UCD1dhGtHVyd3ImGKrVSou0g,Shayne Topp,445000,https://yt3.ggpht.com/5csyT4jGie5Kf8zopEI_g-qbLjHZATNhnbiwOPXjP1HIccPfAQTaSG932mzDQw1eIzMKI5vQFQ=s88-c-k-c0x00ffffff-no-rj,@theshaynetopp,445000
UCnZx--LpG2spgmlxOcC-DRA,Daniel Thrasher,5780000,https://yt3.ggpht.com/ytc/AIdro_kNJdMAE-guw1O5I3TUSM7IS6yaXrG3DvzbErnepok2Mg=s88-c-k-c0x00ffffff-no-rj,"Entertainment, Film",5780000
UCUK0HBIBWgM2c4vsPhkYY4w,The Slow Mo Guys,15100000,https://yt3.ggpht.com/4jO-ot8BlEI83oM53qDYLi63zXjxhFAaTTClCjYALQaxBUrPZ8gWd1agxFCk3JLrFLGQNtj-II8=s88-c-k-c0x00ffffff-no-rj,"Technology, Lifestyle (sociology), Hobby",15100000
UCvC4D8onUfXzvjTOM-dBfEA,Marvel Entertainment,21800000,https://yt3.ggpht.com/k7BhK-hm9_MbJbaKznHPhir6e4pWXbm1ppAHoseLIzRgoAPBMmH1IIhYKlXbGono25RD1OQwHQ=s88-c-k-c0x00ffffff-no-rj,"Film, Entertainment",21800000
UCuisDAMnvHMYuLFRedMgmVw,Max Cooper,164000,https://yt3.ggpht.com/-bddJNP6kiRxVN6jYRbUmPBkghgjU1X8BJDeyGY-Tl9QI6GFB7IW8tARbyM-7fkQQB6y6gsjHqo=s88-c-k-c0x00ffffff-no-rj,"Music, Electronic music",164000
UC18YhnNvyrU2kTwCyj9p5ag,KingK,309000,https://yt3.ggpht.com/zBUjtRsZLfLUukCd5tdw5lHHDQH5xuJ4Rwo6CH79gbjO0fYfx8VU7UrRI9t9euFgb0Ic00JZscw=s88-c-k-c0x00ffffff-no-rj,"Role-playing video game, Video game culture, Action game, Action-adventure game",309000
UCePxe2_KFq61hwlY5eRemEw,Flex Seal,1670000,https://yt3.ggpht.com/TM5pzBLxvwAXttztmlCD9t6ngjjSLdxveiaj0HfvAcCn_yYgKFtXHT-LT59Ebp8AXdh4dmjjhg=s88-c-k-c0x00ffffff-no-rj,Lifestyle (sociology),1670000
UC3Fj7htrx21e0YZAjgX51QQ,EMCproductions,455000,https://yt3.ggpht.com/ytc/AIdro_nepmloCAKx7Nnf44zSBmRS2MyavxcM2vvziJG8y4RzVIc=s88-c-k-c0x00ffffff-no-rj,Music,455000
UCGSg3iQgRQ5M9CpluqkMAZg,Digging The Greats,493000,https://yt3.ggpht.com/ODWKpLC9GKYNHjywtRzmFBJmi9EHh9eIJEwryGUQ9L3P_ECfW4Cei7yPHY2Guera12rj8w5E=s88-c-k-c0x00ffffff-no-rj,"Hip hop music, Music, Electronic music, Pop music",493000
UCuJUknE5JjilAfNnmbvr22Q,FUN Robotics Network,38600,https://yt3.ggpht.com/O2QcEHahyyW4ph8SLE0vCUeUc5CLLe3-mCoWAXsZkef54dcYjEb0GHKZObmbeUUGYxuSERZJwg=s88-c-k-c0x00ffffff-no-rj,"Technology, Lifestyle (sociology), Hobby, Knowledge",38600
UChpTxCrmfHNYo2jkt4rR6Rw,M4NTICOR3,299000,https://yt3.ggpht.com/zyTOGzDGkKEiMqhUPuoRqtUGROSGM1ieDniqAyJAg8x_KcgeNobL_00vUcebnqYKvn4e0SCR=s88-c-k-c0x00ffffff-no-rj,"Knowledge, Entertainment",299000
UCw2gbI721e3ZYWfdQ1MRvoQ,Josh Wolf,1670000,https://yt3.ggpht.com/ytc/AIdro_mvebhcsgrLyxyPo5wWbnOccak1AzJklCa_1Ksn_euR3_8=s88-c-k-c0x00ffffff-no-rj,"Humour, Entertainment, Film",1670000
UCsRbuFzQOXSpsftxW4JyNew,CharactersWelcome,209000,https://yt3.ggpht.com/YhBRC3rBBV_eVGE-gmSLWlge9cKK49zdDSeLL5TEtsr2qREc5GZf6NsYfzbZZ0f1AAFV3Z3NfQ=s88-c-k-c0x00ffffff-no-rj,"Film, Entertainment, Performing arts, Humour",209000
UCBB7sYb14uBtk8UqSQYc9-w,Steve Ramsey - Woodworking for Mere Mortals,1960000,https://yt3.ggpht.com/ytc/AIdro_nQ0eOGcisyW6KnwWnidTVPqCoUr5o9hiYODFlke6W5cg=s88-c-k-c0x00ffffff-no-rj,"Lifestyle (sociology), Hobby",1960000
UCAuUUnT6oDeKwE6v1NGQxug,TED,26800000,https://yt3.ggpht.com/ytc/AIdro_koIFcCOrvh0KThLNOiazAIDu6hcs8bjkGNwe1f6A_OYm8=s88-c-k-c0x00ffffff-no-rj,"Knowledge, Society",26800000
UC7yRILFFJ2QZCykymr8LPwA,New Rockstars,4300000,https://yt3.ggpht.com/emIv9mvZ6UG_JJHUgML5b8s9HtXD-qIltg2h_GL90Gu1pYieB3Moy23rulHsjx0tGs412LFRyQ=s88-c-k-c0x00ffffff-no-rj,"Television program, Entertainment, Film",4300000
UCFqmcAvY-lLQHJcfOHJavGQ,kAN Gaming,483000,https://yt3.ggpht.com/wm4-CUDGcxz2kvXbLX-Zig7Qv1fRY7pNaoQTC38QTIn2YUiqG1pOcA8Rfn7vdWFd2zb8zcJFHw0=s88-c-k-c0x00ffffff-no-rj,"Simulation video game, Action-adventure game, Video game culture, Strategy video game, Casual game, Action game, Role-playing video game",483000
UCAzKFALPuF_EPe-AEI0WFFw,TwoSetViolin,4350000,https://yt3.ggpht.com/4hwmD7Fi_bOVbG89iauxcBGXEm1vPfcAlD7u5XkSPaXxCVplZ5QYrNOJOoYhdouHMr_x1bsdJyo=s88-c-k-c0x00ffffff-no-rj,"Entertainment, Music, Classical music",4350000
UCdC0An4ZPNr_YiFiYoVbwaw,Daily Dose Of Internet,20600000,https://yt3.ggpht.com/ytc/AIdro_mVwCEqEf7Z9yboWxEOFXZMQWIRWMmgZy8ILLAj8_VnOfo=s88-c-k-c0x00ffffff-no-rj,"Humour, Lifestyle (sociology), Entertainment",20600000
UCsBjURrPoezykLs9EqgamOA,Fireship,4030000,https://yt3.ggpht.com/ytc/AIdro_mKzklyPPhghBJQH5H3HpZ108YcE618DBRLAvRUD1AjKNw=s88-c-k-c0x00ffffff-no-rj,"Lifestyle (sociology), Technology, Knowledge",4030000
UCM7Srv4mxJejt2NLmumkRRQ,WhatCulture,2210000,https://yt3.ggpht.com/MHIqaFAH8A-CW3-cEWolaWA8qhen3xXEzouKD_iO7wDgXp_t0Ym7P8Iw9U0pr2HmuJHjLPWDSw=s88-c-k-c0x00ffffff-no-rj,"Film, Entertainment",2210000
UCYzPXprvl5Y-Sf0g4vX-m6g,jacksepticeye,31000000,https://yt3.ggpht.com/ytc/AIdro_m7K306sLhJfQqGAMnuHdEBTwdqBA4gVTGa_FtEmarXd34=s88-c-k-c0x00ffffff-no-rj,"Action game, Video game culture, Action-adventure game, Role-playing video game",31000000
UCPD_bxCRGpmmeQcbe2kpPaA,First We Feast,15100000,https://yt3.ggpht.com/HFfZisaVh7x0A_ZxfEObPrpAyDPqsuIJD0P4zE23jNL65Pdn58ixh7GsDaJcGw5797VChzybXQ=s88-c-k-c0x00ffffff-no-rj,"Lifestyle (sociology), Entertainment, Food, Television program",15100000
UCH6Xtt4GpcQXjOq0_PTDhAw,Dan Povenmire,1730000,https://yt3.ggpht.com/ytc/AIdro_mJvywuFaU4HKO-g5ZBqgdbMmVoG7HhKfMZCcNLQdlDKg=s88-c-k-c0x00ffffff-no-rj,"Film, Entertainment",1730000
UCOsLfEqAwim8MFOhPddwwFw,R Λ Z Ξ R,1990000,https://yt3.ggpht.com/8H2U3i6ttA09ywmhy3nMS43A8GQLIrF_d_pySAD3XTsRnhUg_cuOc-wfLq69JmRaRuCHRr9cBg=s88-c-k-c0x00ffffff-no-rj,"Video game culture, Technology, Lifestyle (sociology)",1990000
UCeSRjhfeeqIgr--AcP9qhyg,Guinness World Records,13100000,https://yt3.ggpht.com/T_qvwnvSa0cxuoJK1_oDmwG5kaD0sjmB5kZmGzy98E4Jpmg3NrxgtuvSX9SSGM3axOY12Cm9YhU=s88-c-k-c0x00ffffff-no-rj,Lifestyle (sociology),13100000
UCDRbNGFusqlXX4a5vwi9ouQ,Vat19,11800000,https://yt3.ggpht.com/ytc/AIdro_nE5D1vpaNZWnxN0mtTFCggalApwWvEyJ811hlZNb7BLfJK=s88-c-k-c0x00ffffff-no-rj,"Lifestyle (sociology), Entertainment, Food",11800000
UCGIY_O-8vW4rfX98KlMkvRg,Nintendo of America,10000000,https://yt3.ggpht.com/HNg_MA3lYwk6JCHxftRxRUAcMFK0334jI3-G-ERWMnTe5vIT1fORQ2er531XI_eCnMl4v_Wtk38=s88-c-k-c0x00ffffff-no-rj,"Action-adventure game, Video game culture, Action game, Role-playing video game",10000000
UC4PIiYewI1YGyiZvgNlJNrA,Charles Cornell,1810000,https://yt3.ggpht.com/ytc/AIdro_kj1E16KlcXLqTQiRM-fauQUfLqUHqscEneUGuIa7a3ek0=s88-c-k-c0x00ffffff-no-rj,"Music, Classical music",1810000
UCo8bcnLyZH8tBIH9V1mLgqQ,TheOdd1sOut,20600000,https://yt3.ggpht.com/ytc/AIdro_mxpQ2hfudhflswgM8pZg22Jn_bgaQV0gIpUqYQW4z9Av8=s88-c-k-c0x00ffffff-no-rj,"Humour, Entertainment, Film, Lifestyle (sociology)",20600000
UCd15dSPPT-EhTXekA7_UNAQ,JackSucksAtGeography,1720000,https://yt3.ggpht.com/JWt90bkSMjhBeTk0jdSakJEzqwhdZBlE4FTbXK6zRWvUzz0oBoMS_p1TmIWc2TQXnL5lxHJTKoU=s88-c-k-c0x00ffffff-no-rj,"Simulation video game, Knowledge, Video game culture",1720000
UCsT0YIqwnpJCM-mx7-gSA4Q,TEDx Talks,43700000,https://yt3.ggpht.com/1gDPO-4YPWFErfn3yQBnv0yxpkmiud1m5CrorApkOqUYdNd9FrZQ9xB9C9VmDt4EsgArnlwqAQc=s88-c-k-c0x00ffffff-no-rj,Knowledge,43700000
UCRC6cNamj9tYAO6h_RXd5xA,RTGame,2910000,https://yt3.ggpht.com/uEg1-XfHTF1-28XROsJmA5Hn8BdRIn7S_6lr1MkVVVk-qgfcphDyU1tK9oOmvFP14RbwQqJDAQ=s88-c-k-c0x00ffffff-no-rj,"Action-adventure game, Role-playing video game, Video game culture, Action game, Strategy video game",2910000
UCfAOh2t5DpxVrgS9NQKjC7A,The Onion,3070000,https://yt3.ggpht.com/n75YsdQF6Xj4nL_4zZcTgYZnArpaCK6BGIJX5uSZlNvJ54knJ32danP6hn9pGNqnJzmSd9xu8w=s88-c-k-c0x00ffffff-no-rj,"Society, Politics",3070000
UCL0iAkpqV5YaIVG7xkDtS4Q,Adobe Creative Cloud,1340000,https://yt3.ggpht.com/pcH3fLQoi4JjoV4Rx9_kxIas9cP3ZrDZusnYHmiONs5-ZtoQuu9-eIWhFWGwHjkIbp2FKnse=s88-c-k-c0x00ffffff-no-rj,"Hobby, Lifestyle (sociology), Technology",1340000
UCAW-NpUFkMyCNrvRSSGIvDQ,Ninja,23700000,https://yt3.ggpht.com/U1fckzNGBn8FcM29b2TkMMzWPb_AZaFFme90rACZA_rux_aZczVzDMLpTkmu1GroycEcbcgM=s88-c-k-c0x00ffffff-no-rj,"Action-adventure game, Video game culture, Action game, Role-playing video game, Strategy video game",23700000
